Annee,Region,Insuffisance_ponderale,Malnutrition_chronique,Malnutrition_aigue,Temp_max_moy,Temp_max_abs,Temp_min_moy,Temp_min_abs,Precipitation_annuelle_mm,Precipitation_max_jour_mm,Humidite_max_moy,Vent_max_kmh,Vent_moy_kmh,Pression_max_moy,Couverture_nuageuse_moy,UV_moy,Ensoleillement_total_h,Ensoleillement_moy_h_jour,Nb_jours_pluie,Nb_jours_chaud,Precip_saison_cyclonique_mm,Vent_max_saison_cyclonique,Nb_jours_vent_fort_cyclone,Precip_saison_seche_mm,Temp_max_seche,Croissance_PIB_pct,Inflation_moy_pct,Chomage_national_pct,Pauvrete_national_pct,Production_riz_paddy_tonnes,Production_cafe_tonnes,Import_miel_tons,Export_miel_tons,Cout_alimentation_saine_PPA,Cout_legumes_PPA,Cout_fruits_PPA,Pop_rgph3_2018,Pop_estimee,Superficie_km2,Densite_pop,Cycl_nbre_cyclones,Cycl_sinistres_total,Cycl_decedes_total,Cycl_max_categorie_Saffir,Annee_sin,Annee_cos,Insuffisance_ponderale_lag1,Insuffisance_ponderale_delta,Insuffisance_ponderale_ma3,Malnutrition_chronique_lag1,Malnutrition_chronique_delta,Malnutrition_chronique_ma3,Malnutrition_aigue_lag1,Malnutrition_aigue_delta,Malnutrition_aigue_ma3,Insuffisance_ponderale_moy_region,Insuffisance_ponderale_std_region,Malnutrition_chronique_moy_region,Malnutrition_chronique_std_region,Malnutrition_aigue_moy_region,Malnutrition_aigue_std_region,Stress_thermique,Amplitude_thermique,Indice_vuln_cyclone,R_Alaotra Mangoro,R_Amoron'i Mania,R_Analamanga,R_Analanjirofo,R_Androy,R_Anosy,R_Atsimo-Andrefana,R_Atsinanana,R_Betsiboka,R_Boeny,R_Bongolava,R_Diana,R_Haute Matsiatra,R_Ihorombe,R_Itasy,R_Melaky,R_Menabe,R_Sava,R_Sofia,R_Vakinankaratra,R_Vatovavy Fitovinany,PIB_Agriculture_MrdAr,Part_Agriculture_PIB_pct,PIB_Agriculture_croissance_pct,Pluie_APIPA_mm,Pluie_APIPA_max_jour_mm,Debit_max_APIPA_m3s,Debit_moy_APIPA_m3s,Chomage_2010_pct,Chomage_2012_pct,Sous_emploi_inadequat_2012_pct,Sous_emploi_duree_2012_pct,Source_enquete,FAO_stunted_children_pct,FAO_wasting_children_pct,Food_supply_variability_kcal,Pauvrete_region_2021_pct,Pauvrete_region_2010_pct,Pauvrete_region_est_pct,Acces_eau_potable_pct,Assainissement_ameliore_pct,Alpha_tisation_pct,Scolarisation_primaire_net_pct,Couverture_sanitaire_CSB2_10000hab,Vaccination_DTC3_pct,GDP_per_capita_PPP_const2017,FAO_acces_eau_base_pct,FAO_assainissement_base_pct,FAO_eau_securisee_pct,FAO_assainissement_securise_pct,Anemie_femmes_15_49_pct,Allaitement_exclusif_0_5m_pct,Faible_poids_naissance_pct,Stabilite_politique_index,Prod_alimentaire_variability,Besoins_energetiques_kcal_j,Besoins_energetiques_min_kcal_j,CV_consommation_calorique,Pertes_caloriques_detail_pct,Nb_enfants_retard_croissance_M,Nb_enfants_emaciation_M,Nb_nouveau_ne_faible_poids_M,Densite_ferree_km_100km2,Mais_prod_nationale_tonnes,Mais_surface_ha,Mais_rendement_hg_ha,Manioc_prod_nationale_tonnes,Manioc_surface_ha,Manioc_rendement_hg_ha,Manioc_par_habitant_kg,Riz_paddy_prod_nationale_tonnes,Riz_par_habitant_kg,Kcal_dispo_riz_manioc_par_jour,R_Atsimo-Atsinanana
2015,Sava,20.7,38.5,4.5,28.263013698630136,34.0,22.76164383561644,18.0,3387.7,121.0,83.8890410958904,33.0,18.09178082191781,1016.2575342465752,43.8416095890411,6.012328767123288,7571.099999999999,10.371369863013696,643.0,0.0,2307.3,32.0,0.0,878.9,26.58967391304348,3.3,8.2,1.8,73.0,,47507.0,2.71,53.6,,,,1285000.0,1186662.1590735945,25500.0,46.53577094406253,3,0,0,1,0.9898214418809328,-0.142314838273285,20.7,0.0,23.0239746282098,38.5,0.0,40.535898826548326,4.5,0.0,5.255151254589011,21.313077069932618,3.25639289514768,36.88321754175363,5.204364244407863,6.730082502503097,2.357087479578498,8.342832511329261,5.5013698630136965,1.396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3155.481221746184,1718.2949329657465,-2.8250820571222857,,,,,,,,,MICS_2018,45.0,,52.0,74.5,72.8,73.57272727272726,33.8,9.3,42.5,56.8,0.6,45.3,1508.4,48.9,10.3,17.3,8.7,37.4,,19.3,-0.43,11.0,2147.0,1684.0,0.28,1.67,1.7,,0.2,0.1,329367.0,192137.0,17142.0,2676952.0,346550.0,77246.0,111.25226780008892,3722304,154.69637163510671,1971.071038912372,0
2016,Sava,20.7,38.5,4.5,27.89344262295082,35.0,22.33743169398907,18.0,3457.1,64.5,83.96857923497268,36.0,18.39071038251366,1016.8852459016392,43.01997950819672,5.948087431693989,7585.7,10.362978142076502,642.0,0.0,2333.5,27.0,0.0,857.8,25.83423913043478,4.2,6.9,2.0,74.0,,53093.0,2.72,57.1,,,,1285000.0,1218527.7312204784,25500.0,47.78540122433249,3,10000,15,3,0.7557495743542583,-0.654860733945285,20.7,0.0,20.7,38.5,0.0,38.5,4.5,0.0,4.5,21.313077069932618,3.25639289514768,36.88321754175363,5.204364244407863,6.730082502503097,2.357087479578498,8.068451194050162,5.556010928961747,2.181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3184.2017671732337,1616.7507251586012,0.910179570365388,,,,,,,,,MICS_2018,44.2,,69.0,74.5,72.8,73.72727272727272,33.8,9.3,42.5,56.8,0.6,45.3,1528.6,49.8,10.7,17.9,9.1,37.5,,19.2,-0.29,11.2,2151.0,1687.0,0.28,1.67,1.7,,0.2,,316331.0,182758.0,17309.0,2629478.0,342723.0,76723.0,106.42153195622512,3815849,154.4369248549065,1947.4073647181729,0
2017,Sava,20.7,38.5,4.5,28.54109589041096,33.0,22.695890410958903,18.0,3863.1,381.6,83.92191780821918,60.0,19.01506849315069,1016.1931506849317,34.77739726027397,6.110958904109589,7971.4,10.91972602739726,632.0,0.0,2754.5,60.0,1.0,901.6,27.035326086956523,4.1,8.4,2.5,75.0,,59602.0,3.19,58.7,3.08,,,1285000.0,1251617.0196556454,25500.0,49.08302037865276,3,83000,80,4,0.2817325568414296,-0.9594929736144974,20.7,0.0,20.7,38.5,0.0,38.5,4.5,0.0,4.5,21.313077069932618,3.25639289514768,36.88321754175363,5.204364244407863,6.730082502503097,2.357087479578498,7.388132818309378,5.845205479452055,2.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3207.061056780647,1661.9746049336782,0.71789702031686,,,,,,,,,MICS_2018,43.4,,59.0,74.5,72.8,73.88181818181818,33.8,9.3,42.5,56.8,0.6,45.3,1548.2,50.7,11.1,18.5,9.4,37.5,,19.0,-0.3,10.1,2155.0,1690.0,0.28,1.67,1.7,,0.2,,281487.0,161716.0,17406.0,2522722.0,328799.0,76725.0,99.40158663107492,3600500,141.86874838574573,1796.1182409858354,0
2018,Sava,20.7,38.5,4.5,27.936986301369863,34.0,22.49041095890411,18.0,4736.1,190.9,84.86712328767123,42.0,19.76986301369863,1016.0109589041095,36.31866438356165,6.027397260273973,7823.0,10.716438356164383,628.0,0.0,2896.8,42.0,0.0,1224.2,26.14402173913044,4.6,8.6,4.2,75.3,284000.0,60114.0,5.59,93.6,3.18,,,1285000.0,1285000.0,25500.0,50.3921568627451,2,0,0,2,-0.2817325568414294,-0.9594929736144976,20.7,0.0,20.7,38.5,0.0,38.5,4.5,0.0,4.5,21.313077069932618,3.25639289514768,36.88321754175363,5.204364244407863,6.730082502503097,2.357087479578498,5.898732353913529,5.446575342465753,1.5259999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3309.0533149764565,1665.830970966667,3.1802406125124527,,,,,,,,,MICS_2018,42.4,6.4,25.0,74.5,72.8,74.03636363636363,33.8,9.3,42.5,56.8,0.6,45.3,1557.3,51.6,11.5,19.2,9.7,37.7,50.6,18.9,-0.58,2.5,2159.0,1692.0,0.28,1.67,1.7,0.3,0.2,0.1,215000.0,122963.0,17485.0,2500000.0,319450.0,78260.0,95.9471906662573,4030000,154.66687135400676,1903.6974104247545,0
2019,Sava,18.9,31.0,9.5,28.386301369863013,33.0,23.0,18.0,4750.2,110.6,85.74794520547945,45.0,22.954794520547942,1015.9232876712329,37.80650684931507,6.027397260273973,7828.8,10.724383561643837,678.0,0.0,3223.6,39.0,0.0,1162.6,26.68478260869565,5.0,6.3,4.0,75.2,320000.0,65760.0,11.2,92.5,3.21,,,1285000.0,1320243.0291025443,25500.0,51.774236435393895,2,0,0,1,-0.7557495743542582,-0.6548607339452852,20.7,-1.8000000000000007,20.1,38.5,-7.5,36.0,4.5,5.0,6.166666666666667,21.313077069932618,3.25639289514768,36.88321754175363,5.204364244407863,6.730082502503097,2.357087479578498,5.975811833157134,5.386301369863013,1.117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3560.435825605637,1745.795143860416,7.596810528601883,,,,,,,,,EDSM_2021,41.4,,20.0,74.5,72.8,74.19090909090909,33.8,9.3,42.5,56.8,0.6,45.3,1585.5,52.5,11.9,19.9,10.1,37.8,,18.8,-0.32,3.0,2163.0,1695.0,0.28,1.67,1.7,,0.2,0.1,219220.0,126258.0,17363.0,2913862.0,369977.0,78758.0,108.84550003093987,3910629,146.0791104522089,1877.889552417082,0
2020,Sava,18.9,31.0,9.5,27.26912568306011,33.0,22.84426229508197,17.0,3803.5,234.5,83.91256830601093,48.0,25.58469945355192,1015.7431693989072,52.3376024590164,5.923497267759563,6835.2,9.337704918032786,651.0,0.0,1958.5,37.0,0.0,1497.4,25.793478260869566,5.5,7.2,4.5,77.4,,,0.98,102.5,3.2,,,1285000.0,1355437.1095535578,25500.0,53.1543964530807,3,0,0,2,-0.9898214418809328,-0.1423148382732852,18.9,0.0,19.5,31.0,0.0,33.5,9.5,0.0,7.833333333333333,21.313077069932618,3.25639289514768,36.88321754175363,5.204364244407863,6.730082502503097,2.357087479578498,7.169482235588303,4.424863387978142,1.811,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3583.02095770052,1996.883604241949,0.6343361656024449,,,,,,,,,EDSM_2021,40.4,,22.0,74.5,72.8,74.34545454545454,33.8,9.3,42.5,56.8,0.6,45.3,1436.2,53.4,12.3,20.5,10.4,,,18.7,-0.53,4.2,2167.0,1697.0,0.28,1.67,1.6,,0.2,0.1,224883.0,127026.0,17704.0,2599679.0,328226.0,79204.0,94.58793328879533,4227927,153.830867974814,1889.7225511614288,0
2021,Sava,18.9,31.0,9.5,27.624657534246577,34.0,22.62602739726028,18.0,3028.3,58.0,84.28493150684932,44.0,24.26438356164384,1016.2041095890412,50.2027397260274,5.898630136986301,6929.3,9.492191780821916,660.0,0.0,1494.8,37.0,0.0,1127.5,25.980978260869566,6.0,5.5,5.0,78.0,,,,,3.34,0.41,0.43,1285000.0,1391463.3170806034,25500.0,54.5671889051217,2,3000,5,2,-0.9096319953545186,0.415415013001886,18.9,0.0,18.9,31.0,0.0,31.0,9.5,0.0,9.5,21.313077069932618,3.25639289514768,36.88321754175363,5.204364244407863,6.730082502503097,2.357087479578498,9.122166738515528,4.998630136986304,1.511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,EDSM_2021,39.4,7.2,15.0,74.5,72.8,74.5,33.8,9.3,42.5,56.8,0.6,45.3,1463.6,,,,,,54.4,,-0.64,,2184.0,1709.0,0.28,1.67,1.6,0.3,,,232026.0,126200.0,18386.0,2439642.0,306295.0,79650.0,86.46686673995505,4391386,155.6414375821142,1871.484981702268,0
2022,Sava,18.9,31.0,9.5,27.36164383561644,35.0,22.198630136986303,18.0,3926.8,104.3,84.83835616438355,42.0,24.46301369863014,1015.945205479452,54.62568493150685,5.815068493150685,6712.2,9.194794520547944,682.0,0.0,2139.0,38.0,0.0,1452.0,25.64673913043478,3.8,10.6,5.5,77.5,,,,,3.65,,,1285000.0,1428174.8057290872,25500.0,56.00685512663087,4,0,0,4,-0.5406408174555974,0.8412535328311812,18.9,0.0,18.9,31.0,0.0,31.0,9.5,0.0,9.5,21.313077069932618,3.25639289514768,36.88321754175363,5.204364244407863,6.730082502503097,2.357087479578498,6.967923967509534,5.163013698630135,2.914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,EDSM_2021,38.6,7.2,,74.5,72.8,74.65454545454546,33.8,9.3,42.5,56.8,0.6,45.3,,,,,,,,,,,2187.0,1711.0,0.3,1.67,1.6,,,,,,,,,,,4200000,145.03182270084608,1390.716108090305,0
2012,Sofia,24.831304001633114,33.28684062971026,9.406163063086318,30.05191256830601,34.0,22.814207650273225,18.0,3049.7,327.1,80.01912568306011,34.0,16.366120218579233,1014.7021857923496,21.619877049180328,6.489071038251367,4039.4,11.036612021857923,239.0,0.0,2534.9,34.0,0.0,201.1,29.67391304347826,3.1,6.1,5.4,71.5,,66900.0,1.54,20.2,,,,1598000.0,1357070.394636599,50400.0,26.92599989358332,2,0,0,1,0.0,1.0,,,24.831304001633114,,,33.28684062971026,,,9.406163063086318,19.11478254575148,3.772310795229148,29.997607387220047,1.650653800155358,7.364756920561149,2.650956764080699,9.854055339314035,7.237704918032787,1.102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3502.0987811488167,2090.852667066967,,,,,,5.8,0.1,86.47,13.5,ENSOMD_2012,47.3,7.5,21.0,77.8,76.1,76.40909090909089,30.5,7.5,38.5,55.6,0.5,42.8,1497.0,46.2,9.1,15.5,7.7,37.5,41.9,19.5,-0.54,4.6,2133.0,1675.0,0.28,1.69,1.7,0.3,0.2,0.1,447948.0,269997.0,16591.0,3621309.0,475658.0,76133.0,163.65611496037585,4550649,205.65534062084168,2689.4341811220474,0
2013,Sofia,24.831304001633114,33.28684062971026,9.406163063086318,30.46575342465753,34.0,22.747945205479454,18.0,2569.8,211.2,79.28219178082192,29.0,16.09315068493151,1015.2684931506848,18.181506849315067,6.468493150684932,4063.5,11.132876712328768,230.0,0.0,2248.8,25.0,0.0,134.0,29.940217391304348,2.3,5.5,1.3,72.0,,63750.0,1.78,34.5,,,,1598000.0,1395480.344354716,50400.0,27.68810207053008,3,0,0,2,0.5406408174555976,0.8412535328311812,24.831304001633114,0.0,24.831304001633114,33.28684062971026,0.0,33.28684062971026,9.406163063086318,0.0,9.406163063086318,19.11478254575148,3.772310795229148,29.997607387220047,1.650653800155358,7.364756920561149,2.650956764080699,11.855301356003398,7.717808219178082,1.775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3222.9938264013444,1869.6956328105864,-7.96964826491603,,,,,5.8,0.1,86.47,13.5,ENSOMD_2012,46.5,,24.0,77.8,76.1,76.56363636363636,30.5,7.5,38.5,55.6,0.5,42.8,1491.1,47.1,9.5,16.1,8.1,37.4,,19.4,-0.66,3.9,2137.0,1678.0,0.28,1.67,1.7,,0.2,0.1,380848.0,229684.0,16581.0,3114578.0,401316.0,77609.0,136.8814248515654,3610626,158.68205306982463,2121.6368917997006,0
2014,Sofia,20.2,29.0,4.6,30.416438356164385,34.0,23.016438356164382,18.0,1639.2,47.0,79.33150684931506,35.0,15.994520547945204,1015.4219178082192,20.427054794520547,6.578082191780822,4027.4,11.033972602739729,221.0,0.0,1440.0,27.0,0.0,127.6,30.08695652173913,3.3,7.2,1.5,72.5,,49223.0,1.55,16.8,,,,1598000.0,1435107.725125705,50400.0,28.47435962551002,4,45000,68,3,0.9096319953545184,0.4154150130018864,24.831304001633114,-4.631304001633115,23.287536001088743,33.28684062971026,-4.286840629710262,31.85789375314017,9.406163063086318,-4.806163063086318,7.804108708724212,19.11478254575148,3.772310795229148,29.997607387220047,1.650653800155358,7.364756920561149,2.650956764080699,18.555660295366263,7.400000000000002,2.4810000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3247.217788854804,1845.951058261545,0.7515981648809733,,,,,5.8,0.1,86.47,13.5,MICS_2018,45.7,,35.0,77.8,76.1,76.71818181818182,30.5,7.5,38.5,55.6,0.5,42.8,1500.9,48.0,9.9,16.7,8.4,37.4,,19.4,-0.56,10.5,2142.0,1681.0,0.28,1.67,1.7,,0.2,0.1,366172.0,217542.0,16832.0,2929743.0,376323.0,77852.0,125.20280318296454,3977863,169.99429584021428,2178.91649461231,0
2015,Sofia,20.2,29.0,4.6,30.22739726027397,33.0,23.413698630136988,19.0,2782.8,70.3,79.06575342465753,35.0,15.509589041095891,1015.572602739726,24.67431506849315,6.498630136986302,3945.9,10.810684931506849,252.0,0.0,2320.7,35.0,0.0,345.3,30.25,3.3,8.2,1.8,73.0,,47507.0,2.71,53.6,,,,1598000.0,1475709.0507389917,50400.0,29.279941482916502,3,0,0,1,0.9898214418809328,-0.142314838273285,20.2,0.0,21.743768000544367,29.0,0.0,30.42894687657009,4.6,0.0,6.202054354362105,19.11478254575148,3.772310795229148,29.997607387220047,1.650653800155358,7.364756920561149,2.650956764080699,10.862224112503222,6.813698630136983,1.4049999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3155.481221746184,1718.2949329657465,-2.8250820571222857,,,,,5.8,0.1,86.47,13.5,MICS_2018,45.0,,52.0,77.8,76.1,76.87272727272726,30.5,7.5,38.5,55.6,0.5,42.8,1508.4,48.9,10.3,17.3,8.7,37.4,,19.3,-0.43,11.0,2147.0,1684.0,0.28,1.67,1.7,,0.2,0.1,329367.0,192137.0,17142.0,2676952.0,346550.0,77246.0,111.25226780008892,3722304,154.69637163510671,1971.071038912372,0
2016,Sofia,20.2,29.0,4.6,29.887978142076506,33.0,23.103825136612024,18.0,3057.1,193.7,78.64207650273224,34.0,15.882513661202186,1016.2213114754098,23.614071038251367,6.382513661202186,4002.3,10.935245901639345,263.0,0.0,2673.1,34.0,0.0,229.9,29.45652173913044,4.2,6.9,2.0,74.0,,53093.0,2.72,57.1,,,,1598000.0,1515336.4315099802,50400.0,30.066199037896432,3,10000,15,3,0.7557495743542583,-0.654860733945285,20.2,0.0,20.2,29.0,0.0,29.0,4.6,0.0,4.6,19.11478254575148,3.772310795229148,29.997607387220047,1.650653800155358,7.364756920561149,2.650956764080699,9.77657850318161,6.784153005464479,2.202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3184.2017671732337,1616.7507251586012,0.910179570365388,,,,,5.8,0.1,86.47,13.5,MICS_2018,44.2,,69.0,77.8,76.1,77.02727272727273,30.5,7.5,38.5,55.6,0.5,42.8,1528.6,49.8,10.7,17.9,9.1,37.5,,19.2,-0.29,11.2,2151.0,1687.0,0.28,1.67,1.7,,0.2,,316331.0,182758.0,17309.0,2629478.0,342723.0,76723.0,106.42153195622512,3815849,154.4369248549065,1947.4073647181729,0
2017,Sofia,20.2,29.0,4.6,30.45205479452055,34.0,23.64109589041096,19.0,3400.2,166.3,78.46575342465754,38.0,15.356164383561644,1015.509589041096,20.29931506849315,6.454794520547945,4047.7,11.08958904109589,282.0,0.0,2786.7,38.0,0.0,333.3,30.375,4.1,8.4,2.5,75.0,,59602.0,3.19,58.7,3.08,,,1598000.0,1556485.6010970592,50400.0,30.88265081541784,3,83000,80,4,0.2817325568414296,-0.9594929736144974,20.2,0.0,20.2,29.0,0.0,29.0,4.6,0.0,4.6,19.11478254575148,3.772310795229148,29.997607387220047,1.650653800155358,7.364756920561149,2.650956764080699,8.955959883101157,6.81095890410959,2.614,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3207.061056780647,1661.9746049336782,0.71789702031686,,,,,5.8,0.1,86.47,13.5,MICS_2018,43.4,,59.0,77.8,76.1,77.18181818181819,30.5,7.5,38.5,55.6,0.5,42.8,1548.2,50.7,11.1,18.5,9.4,37.5,,19.0,-0.3,10.1,2155.0,1690.0,0.28,1.67,1.7,,0.2,,281487.0,161716.0,17406.0,2522722.0,328799.0,76725.0,99.40158663107492,3600500,141.86874838574573,1796.1182409858354,0
2018,Sofia,20.2,29.0,4.6,30.156164383561645,33.0,23.63013698630137,19.0,4188.9,206.7,77.86849315068493,36.0,15.635616438356164,1015.4246575342464,21.44041095890411,6.487671232876712,3996.2,10.94849315068493,255.0,0.0,3739.4,36.0,0.0,219.7,30.11413043478261,4.6,8.6,4.2,75.3,160000.0,60114.0,5.59,93.6,3.18,,,1598000.0,1598000.0,50400.0,31.70634920634921,2,0,0,2,-0.2817325568414294,-0.9594929736144976,20.2,0.0,20.2,29.0,0.0,29.0,4.6,0.0,4.6,19.11478254575148,3.772310795229148,29.997607387220047,1.650653800155358,7.364756920561149,2.650956764080699,7.199065239934505,6.526027397260275,1.508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3309.0533149764565,1665.830970966667,3.1802406125124527,,,,,5.8,0.1,86.47,13.5,MICS_2018,42.4,6.4,25.0,77.8,76.1,77.33636363636363,30.5,7.5,38.5,55.6,0.5,42.8,1557.3,51.6,11.5,19.2,9.7,37.7,50.6,18.9,-0.58,2.5,2159.0,1692.0,0.28,1.67,1.7,0.3,0.2,0.1,215000.0,122963.0,17485.0,2500000.0,319450.0,78260.0,95.9471906662573,4030000,154.66687135400676,1903.6974104247545,0
2019,Sofia,14.9,29.6,9.8,31.04383561643836,36.0,23.936986301369863,18.0,3622.3,274.2,79.76712328767124,41.0,16.824657534246576,1015.1671232876712,23.24828767123288,6.6,3996.4,10.949041095890411,264.0,2.0,2885.3,41.0,0.0,231.1,31.15217391304348,5.0,6.3,4.0,75.2,196000.0,65760.0,11.2,92.5,3.21,,,1598000.0,1641827.5179033978,50400.0,32.575942815543605,2,0,0,1,-0.7557495743542582,-0.6548607339452852,20.2,-5.299999999999999,18.433333333333334,29.0,0.6000000000000014,29.2,4.6,5.200000000000001,6.333333333333333,19.11478254575148,3.772310795229148,29.997607387220047,1.650653800155358,7.364756920561149,2.650956764080699,8.570200043187576,7.106849315068494,1.123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3560.435825605637,1745.795143860416,7.596810528601883,,,,,5.8,0.1,86.47,13.5,EDSM_2021,41.4,,20.0,77.8,76.1,77.49090909090908,30.5,7.5,38.5,55.6,0.5,42.8,1585.5,52.5,11.9,19.9,10.1,37.8,,18.8,-0.32,3.0,2163.0,1695.0,0.28,1.67,1.7,,0.2,0.1,219220.0,126258.0,17363.0,2913862.0,369977.0,78758.0,108.84550003093987,3910629,146.0791104522089,1877.889552417082,0
2020,Sofia,14.9,29.6,9.8,31.02185792349727,36.0,22.57377049180328,15.0,2229.7,151.5,79.98360655737704,34.0,17.398907103825138,1014.9098360655738,33.14754098360656,6.508196721311475,3742.8,10.22622950819672,218.0,1.0,1993.3,33.0,0.0,151.2,31.30434782608696,5.5,7.2,4.5,77.4,,,0.98,102.5,3.2,,,1598000.0,1685594.164254152,50400.0,33.44432865583635,3,0,0,2,-0.9898214418809328,-0.1423148382732852,14.9,0.0,16.666666666666668,29.6,0.0,29.4,9.8,0.0,8.066666666666668,19.11478254575148,3.772310795229148,29.997607387220047,1.650653800155358,7.364756920561149,2.650956764080699,13.913018757454935,8.448087431693988,1.799,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3583.02095770052,1996.883604241949,0.6343361656024449,,,,,5.8,0.1,86.47,13.5,EDSM_2021,40.4,,22.0,77.8,76.1,77.64545454545454,30.5,7.5,38.5,55.6,0.5,42.8,1436.2,53.4,12.3,20.5,10.4,,,18.7,-0.53,4.2,2167.0,1697.0,0.28,1.67,1.6,,0.2,0.1,224883.0,127026.0,17704.0,2599679.0,328226.0,79204.0,94.58793328879533,4227927,153.830867974814,1889.7225511614288,0
2021,Sofia,14.9,29.6,9.8,31.145205479452056,37.0,22.575342465753423,18.0,2273.4,327.0,81.24931506849315,36.0,16.991780821917807,1015.0438356164384,37.54212328767123,6.493150684931507,3662.0,10.032876712328768,242.0,14.0,2003.9,36.0,0.0,127.5,31.36413043478261,6.0,5.5,5.0,78.0,,,,,3.34,0.41,0.43,1598000.0,1730395.6269998476,50400.0,34.333246567457294,2,3000,5,2,-0.9096319953545186,0.415415013001886,14.9,0.0,14.9,29.6,0.0,29.6,9.8,0.0,9.8,19.11478254575148,3.772310795229148,29.997607387220047,1.650653800155358,7.364756920561149,2.650956764080699,13.699835259722024,8.56986301369863,1.508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,,,,5.8,0.1,86.47,13.5,EDSM_2021,39.4,7.2,15.0,77.8,76.1,77.8,30.5,7.5,38.5,55.6,0.5,42.8,1463.6,,,,,,54.4,,-0.64,,2184.0,1709.0,0.28,1.67,1.6,0.3,,,232026.0,126200.0,18386.0,2439642.0,306295.0,79650.0,86.46686673995505,4391386,155.6414375821142,1871.484981702268,0
2022,Sofia,14.9,29.6,9.8,31.605479452054794,35.0,22.10958904109589,18.0,2437.0,122.6,80.30958904109589,37.0,17.794520547945204,1014.8712328767124,37.30821917808219,6.482191780821918,3665.9,10.043561643835616,235.0,0.0,2232.1,31.0,0.0,87.9,32.516304347826086,3.8,10.6,5.5,77.5,,,,,3.65,,,1598000.0,1776049.2914825536,50400.0,35.23907324370146,4,0,0,4,-0.5406408174555974,0.8412535328311812,14.9,0.0,14.9,29.6,0.0,29.6,9.8,0.0,9.8,19.11478254575148,3.772310795229148,29.997607387220047,1.650653800155358,7.364756920561149,2.650956764080699,12.96901085435158,9.495890410958904,2.893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,,,,5.8,0.1,86.47,13.5,EDSM_2021,38.6,7.2,,77.8,76.1,77.95454545454545,30.5,7.5,38.5,55.6,0.5,42.8,,,,,,,,,,,2187.0,1711.0,0.3,1.67,1.6,,,,,,,,,,,4200000,145.03182270084608,1390.716108090305,0
2012,Vakinankaratra,46.89097170329273,65.18494201624868,11.944091690451607,20.308743169398905,27.0,11.472677595628417,4.0,3487.2,173.0,93.65573770491804,56.0,14.0,1018.2841530054644,46.57035519125683,4.0,3814.2,10.421311475409835,314.0,0.0,2973.0,56.0,1.0,207.3,19.157608695652176,3.1,6.1,5.4,71.5,,66900.0,1.54,20.2,,,,2005000.0,1702707.222306872,16950.0,100.4547033809364,2,0,0,1,0.0,1.0,,,46.89097170329273,,,65.18494201624868,,,11.944091690451607,36.9347221278714,7.5343597555743855,57.95180763931794,5.1972226815271485,6.389834852809383,2.8884731037674154,5.823796504186427,8.83606557377049,1.168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3502.0987811488167,2090.852667066967,,,,3.12,2.1095161290322584,1.6,0.1,89.82,21.5,ENSOMD_2012,47.3,7.5,21.0,75.1,73.1,73.46363636363635,42.3,10.5,55.6,68.3,0.8,55.3,1497.0,46.2,9.1,15.5,7.7,37.5,41.9,19.5,-0.54,4.6,2133.0,1675.0,0.28,1.69,1.7,0.3,0.2,0.1,447948.0,269997.0,16591.0,3621309.0,475658.0,76133.0,163.65611496037585,4550649,205.65534062084168,2689.4341811220474,0
